ཆོས་སྡེ,217
ཆོས་སྤྱོད,9
ཆོས་སྦྱིན,1
ཆོས་སྨན,15
ཇ,620
ཇ་ཁ,1
ཇ་དཔོན,5
ཇ་ཕུད,3
ཇ་མ,28
ཇ་མཆོད,2
ཇ་ཚགས,1
ཇ་འདྲེན,4
ཇ་སིག,7
ཇ་སྦག,3
ཇག,3
ཇག་དཔོན,4
ཇག་པ,94
ཇུས,1
ཇེ,13
ཇོ་ཇོ,8
ཇོ་བོ,1309
ཇོ་མོ,234
ཉ,2176
ཉ་ཁྲ,8
ཉ་པ,139
ཉ་ཕྱིས,10
ཉ་ཕྲུག,1
ཉ་བ,371
ཉ་མ,15
ཉ་མཁྲིས,3
ཉ་མིག,2
ཉ་མོ,17
ཉ་འཛིན,1
ཉ་རུས,1
ཉ་རྒྱ,2
ཉ་ཤ,20
ཉ་ཤི,5
ཉ་སྐྱོགས,1
ཉག,23
ཉག་གཅིག,1
ཉག་ཆུ་ཁ,1
ཉག་པ,13
ཉག་པོ,14
ཉག་ཕྲན,4
ཉག་མ,31
ཉང་ཆུ,2
ཉང་པོ,15
ཉན་ཐོས,20
ཉན་པ,3545
ཉན་པོ,74
ཉབ་ཉོབ,1
ཉབ་པ,5
ཉམ,69
ཉམས,2879
ཉམས་ཁྲིད,17
ཉམས་གསོ,10
ཉམས་གྲིབ,4
ཉམས་གླུ,1
ཉམས་ཆག,6
ཉམས་པ,14147
ཉམས་མྱོང,7
ཉམས་ལེན,84
ཉམས་ལྡན,28
ཉམས་སད,1
ཉར་བ,1
ཉར་མ,1
ཉལ་ཁྲི,1
ཉལ་པོ,6
ཉལ་བ,2680
ཉལ་འགྲོ,31
ཉལ་ས,14
ཉི,249
ཉི་ཁྲི,51
ཉི་གདན,16
ཉི་ཆ,1
ཉི་དཀྱིལ,11
ཉི་དག,4
ཉི་དགའ,6
ཉི་དྲོས,6
ཉི་ནུབ,7
ཉི་མ,15988
ཉི་མྱུར,2
ཉི་ཚེ་བ,582
ཉི་ཟེར,2
ཉི་ཟླ,3520
ཉི་འཛིན,1
ཉི་འོད,30
ཉི་རྒས,1
ཉི་རྡུལ,1
ཉི་ཤར,15
ཉི་ཤུ,2269
ཉིང་ཁུ,223
ཉིང་དགོས,52
ཉིང་འཁྲུལ,1
ཉིང་ལག,5
ཉིང་ཤ,5
ཉིང་སྤྲུལ,2
ཉིད,19119
ཉིན,418
ཉིན་ཆས,1
ཉིན་པ,2059
ཉིན་ཕྱེད,6
ཉིན་བྱེད,2
ཉིན་མཚན,7
ཉིན་ཞག,7
ཉིན་རི,1
ཉིན་ཤ,1
ཉིལ་ཉིལ,4
ཉིལ་བ,27
ཉིས,6
ཉུག,15
ཉུག་པ,165
ཉུགས,1
ཉུགས་པ,7
ཉུང་ངུ,316
ཉུང་བ,1146
ཉུང་མ,21
ཉུང་ཙམ,1
ཉུང་ཟད,2
ཉུང་ཤས,1
ཉུངས་པ,8
ཉུངས་མ,10
ཉུལ་བ,209
ཉུལ་མ,29
ཉེ་ཆར,2
ཉེ་ཉོན,9
ཉེ་དགའ,285
ཉེ་དུ,262
ཉེ་དུས,24
ཉེ་བ,47902
ཉེ་ཚན,4
ཉེ་ཞོ,22
ཉེ་འཁོར,13
ཉེ་འབྱེད,1
ཉེ་འབྲེལ,2
ཉེ་རིང,1
ཉེ་རེག,5
ཉེ་ལམ,31
ཉེ་ཤིང,1
ཉེ་ས,11
ཉེ་སྐོར,1
ཉེ་སྙིང,1
ཉེ་སྡེ,66
ཉེ་སྦས,1
ཉེད་པ,75
ཉེན,99
ཉེན་པ,427
ཉེར,14
ཉེར་གནས,2
ཉེར་ཐོབ,5
ཉེར་བསྡོགས,9
ཉེར་ཞི,144
ཉེར་འཚེ,40
ཉེར་ལེན,13
ཉེར་སྤྱད,3
ཉེར་སྤྱོད,215
ཉེར་སྦས,13
ཉེས་ཆ,3
ཉེས་པ,7221
ཉེས་བྱས,6
ཉེས་སྤྱོད,5
ཉོ་བ,157
ཉོག,16
ཉོག་པ,17
ཉོག་པོ,4
ཉོན,2134
ཉོན་མོངས,111
ཉོན་སྒྲིབ,6
ཉོབ་པ,1
ཉོར་བ,1
ཉོལ,33
ཉོས,32
ཉོས་པ,36
ཊ་སྡེ,16
ཌ་རུ,2
ཌཱ་ཀི,868
ཏ,1531
ཏ་ལ,198
ཏ་ལེ,24
ཏ་སྡེ,22
ཏག་ཏག,6
ཏར,15
ཏལ་བ,2
ཏལ་མ,10
ཏཱ་ར,11
ཏཱ་ལ,51
ཏི་ཀ,23
ཏི་ཏོ,2
ཏི་ཕུ,6
ཏི་མི,2
ཏི་ཚ,5
ཏི་ལ,12
ཏི་ལོ,6
ཏི་ས,3
ཏི་སེ,216
ཏིག,76
ཏིག་ཏ,43
ཏིག་པོ,1
ཏིང,5
ཏིང་ཁྲོལ,1
ཏིང་ཕོར,1
ཏིང་འཛིན,73
ཏིང་ལོ,29
ཏིང་ཤགས,6
ཏིལ,240
ཏིལ་ནག,1
ཏིལ་འབྲུ,3
ཏུ་རེ,3
ཏུག,2
ཏེ་ལོ,23
ཏེ་སེ,4
ཏེའུ་ལོ,4
ཏེལ་པ,11
ཏོག,617
ཏོག་ཙེ,2
ཏོག་རྩེ,1
ཏོལ,1
ཏྲེ་བོ,3
ཏྲེམ,1
ཐ,1010
ཐ་ག་པ,59
ཐ་གི,3
ཐ་གུ,25
ཐ་གྲུ,29
ཐ་ཆད,1
ཐ་ཆུང,3
ཐ་ན,119
ཐ་བ,84
ཐ་མ,8536
ཐ་ཚིག,24
ཐ་རམ,15
ཐ་སྙད,30
ཐག,1149
ཐག་གུ,2
ཐག་གྲུ,1
ཐག་པ,4186
ཐག་རྒྱ,1
ཐགས,114
ཐགས་མ,1
ཐང,61
ཐང་གཞི,1
ཐང་ཆུ,2
ཐང་ཐང,3
ཐང་མ,2
ཐང་ལ,15
ཐང་ལྷ,26
ཐང་ཤིང,1
ཐང་སྐུ,2
ཐད,84
ཐད་ཀ,927
ཐད་སོ,482
ཐན,168
ཐན་པ,45
ཐན་བྱ,1
ཐན་ལྟས,3
ཐབ་ཀ,10
ཐབ་ཁ,7
ཐབ་ཁུང,2
ཐབ་ཐིབ,2
ཐབ་ལ,3
ཐབ་སྒོ,2
ཐབས,3114
ཐབས་ཚུལ,3
ཐབས་ཤེས,3
ཐམ་ག,3
ཐམ་ཐམ,5
ཐམ་པ,385
ཐམས,4
ཐམས་ཅད,1961
ཐར་ཐོ,4
ཐར་ནུ,67
ཐར་པ,12910
ཐར་བ,3893
ཐར་མ,3
ཐར་ལམ,2
ཐལ་ངག,6
ཐལ་ཆུ,1
ཐལ་ཆེན,46
ཐལ་བ,13785
ཐལ་མ,42
ཐལ་མདོག,2
ཐལ་མོ,386
ཐལ་ཚན,1
ཐལ་ཚྭ,6
ཐལ་འཚུབ,1
ཐལ་སྦྱར,1
ཐི་གུ,4
ཐི་བ,60
ཐིག,337
ཐིག་ནག,17
ཐིག་པ,59
ཐིག་པོ,2
ཐིག་མ,2
ཐིག་ཚད,1
ཐིག་ཚོན,5
ཐིག་རྩ,17
ཐིག་ལེ,7073
ཐིག་སྐུད,8
ཐིགས་པ,272
ཐིང,15
ཐིངས་པ,12
ཐིབ་པ,10
ཐིབས་པོ,104
ཐིམ་པ,16993
ཐིམ་བུ,1
ཐིམ་རིམ,1
ཐུ་བ,116
ཐུ་བོ,198
ཐུ་མི,9
ཐུ་མོ,4
ཐུ་རུ,1
ཐུག,510
ཐུག་པ,5089
ཐུགས,2704
ཐུགས་ཀ,14405
ཐུགས་དམ,15
ཐུགས་བསྐྱེད,1
ཐུགས་བྲེལ,1
ཐུགས་མཉེས,4
ཐུགས་མད,4
ཐུགས་རྒྱལ,1
ཐུགས་རྒྱུད,1
ཐུགས་རྗེ,15821
ཐུགས་ལྔ,5
ཐུགས་སྤྲོ,8
ཐུགས་སྨོན,2
ཐུང་ངུ,185
ཐུང་བ,701
ཐུད,24
ཐུན,451
ཐུན་ཐུན,10
ཐུན་དྲུག,1
ཐུན་པ,39
ཐུན་ཕྱེད,1
ཐུན་བྲབ,35
ཐུན་བྲབས,2
ཐུན་མོང,3
ཐུན་རྭ,2
ཐུབ་ཆེན,1
ཐུབ་པ,10407
ཐུབ་བསྟན,2
ཐུམ་ཐུམ,7
ཐུམ་པ,13
ཐུམ་པོ,41
ཐུམ་བུ,44
ཐུར,61
ཐུར་དཔྱད,1
ཐུར་མ,356
ཐུལ,373
ཐུལ་པ,14
ཐུལ་བ,440
ཐུལ་ལེ,1
ཐུས,7
ཐེ་གི,1
ཐེ་བ,96
ཐེ་བོ,7
ཐེ་བྲང,1
ཐེ་ཚོམ,77
ཐེག,200
ཐེག་ཆེན,28
ཐེག་དམན,7
ཐེག་པ,4806
ཐེག་མཆོག,4
ཐེགས་པ,53
ཐེང་པོ,4
ཐེང་བ,3
ཐེངས,74
ཐེངས་པ,82
ཐེད,2
ཐེན་པ,32
ཐེབ,32
ཐེབ་པ,126
ཐེབས,343
ཐེབས་པ,1014
ཐེབས་རེ,1
ཐེབས་རྩ,1
ཐེམ་ཁ,1
ཐེམ་པ,160
ཐེམ་བུ,15
ཐེམ་ཡིག,10
ཐེམ་སྐས,36
ཐེམས་པ,183
ཐེའུ,3
ཐེར་ཐེར,1
ཐེར་ཕྲུག,1
ཐེར་མ,3
ཐེར་ཟུག,3
ཐེར་འབུམ,8
ཐེལ,8
ཐོ,284
ཐོ་ཅོ,16
ཐོ་ཆོ,1
ཐོ་ཕྱི,16
ཐོ་བ,659
ཐོ་ཡིག,46
ཐོ་རངས,25
ཐོ་རེ་བ,3
ཐོ་རེངས,10
ཐོ་ལུམ,5
ཐོ་ལེ,3
ཐོ་ལོག,1
ཐོག,430
ཐོག་གཡོགས,1
ཐོག་གུ,8
ཐོག་ཕིབས,1
ཐོག་བུ,2
ཐོག་མ,19204
ཐོག་མཐའ,1
ཐོག་རུས,4
ཐོག་རྒོད,1
ཐོག་རྡོ,1
ཐོག་ལྕགས,8
ཐོགས,2835
ཐོགས་པ,4450
ཐོགས་བཅས,3
ཐོགས་མེད,55
ཐོང,12
ཐོང་པ,21
ཐོང་བ,8
ཐོད,178
ཐོད་ཁྲག,136
ཐོད་པ,5733
ཐོད་ཕྲེང,1
ཐོད་ཚལ,14
ཐོད་རུས,1
ཐོད་རྒལ,15
ཐོད་རྒྱན,2
ཐོད་རྔ,112
ཐོད་སྐམ,4
ཐོན,1887
ཐོན་པ,1708
ཐོན་མི,14
ཐོབ,14042
ཐོབ་པ,65873
ཐོམ,7
ཐོར་ཅོག,3
ཐོར་ཏོ,5
ཐོར་ཐུན,7
ཐོར་པ,13
ཐོར་བ,8
ཐོར་བུ,129
ཐོར་མ,8
ཐོར་ཚུགས,3
ཐོལ,1
ཐོས་པ,9032
ཐོས་ལོ,2
ཐོས་སྒྲོག,3
ད,1743
ད་ག,2
ད་ཕན,1
ད་བྱིད,2
ད་ར,2
ད་རེས,1
ད་ལམ,9
ད་ལོ,29
ད་ལྟ,5
ད་སྒོས,1
དཀན,2
དཀའ་ཐུབ,13
དཀའ་པོ,1
དཀའ་བ,7170
དཀའ་མོ,59
དཀའ་ཚེགས,3
དཀའ་འགྲེལ,76
དཀའ་ལས,4
དཀར་ཁྲ,9
དཀར་གཡའ,1
དཀར་གསལ,25
དཀར་གསུམ,67
དཀར་ཆ,157
དཀར་ཆག,210
དཀར་ཆུ,2
དཀར་ཆོས,3
དཀར་ཉེ,5
དཀར་ཐིག,1
དཀར་དམར,214
དཀར་ནག,59
དཀར་པོ,11863
དཀར་ཕུད,5
དཀར་ཕྱོགས,4
དཀར་བ,2247
དཀར་མཛེས,4
དཀར་མིན,1
དཀར་མེ,39
དཀར་མོ,2309
དཀར་ཟས,2
དཀར་འགྱེད,6
དཀར་འཇམ,1
དཀར་འཛིན,33
དཀར་འོད,1
དཀར་ཡོལ,45
དཀར་རུ,2
དཀར་རྐྱང,1
དཀར་རྒྱན,5
དཀར་རྩི,33
དཀར་ཤ,1
དཀར་སེར,2
དཀར་སྐྱ,5
དཀར་སྟོན,1
དཀར་སྤྱད,2
དཀར་སྤྲོ,11
དཀུ,100
དཀུ་བ,5
དཀོན་ཅོག,1
དཀོན་མཆོག,169
དཀྱིལ་ཆོག,38
དཀྱིལ་མ,1
དཀྱུ་བ,2
དཀྱུས,29
དཀྱུས་པ,7
དཀྱུས་མ,26
དཀྱེལ,2
དཀྲི་བ,489
དཀྲིག,9
དཀྲིགས,84
དག,25086
དག་ཅི,1
དག་ཆ,2
དག་པ,120926
དག་པོ,34
དག་བྱེད,5
དག་མ,10
དག་ས,84
དགག,3499
དགག་དབྱེ,378
དགག་པ,9127
དགག་བྱ,1536
དགག་རྟགས,2
དགག་སྒྲུབ,6
དགང་གཟར,13
དགང་བ,365
དགང་བླུགས,86
དགབ་པ,186
དགའ་བ,22156
དགའ་བདེ,152
དགའ་བོ,321
དགའ་མ,234
དགའ་མགུ,9
དགའ་མོ,54
དགའ་ཚལ,3
དགའ་ཡ་ལེ,1
དགའ་རབ,2
དགའ་ལྡན,2
དགའ་སྟོན,11
དགའ་སྤྲོ,45
དགར་བ,68
དགལ་བ,17
དགས་པ,56
དགུ,13551
དགུ་པ,3330
དགུ་ཕྲུགས,2
དགུ་བ,94
དགུག,601
དགུང,5
དགུང་ཟླ,14
དགུང་ལོ,10
དགུམ་པ,144
དགུར་བ,1
དགེ་ཆོས,1
དགེ་བ,46825
དགེ་བཤེས,16
དགེ་བསྙེན,70
དགེ་བསྙེན་མ,152
དགེ་བྱེད,8
དགེ་མ,27
དགེ་མཚན,3
དགེ་ཚུལ,37
དགེ་ཚུལ་མ,1
དགེ་ཚོགས,2
དགེ་འདུན,212
དགེ་རྒན,2
དགེ་རྒྱས,2
དགེ་རྩ,61
དགེ་ལེགས,18
དགེ་སེམས,4
དགེ་སྡིག,2
དགེ་སྤྱོད,18
དགེ་སྦྱོང,1
དགེ་སྦྱོར,7
དགེ་སློང,8
དགེ་སློབ་མ,353
དགེས་པ,734
དགོ་བ,8
དགོག,2
དགོག་པ,6
དགོང་ཇ,7
དགོང་ཐུན,1
དགོང་བ,4
དགོང་མོ,127
དགོངས་པ,8872
དགོངས་འགྲེལ,22
དགོད,2501
དགོད་གཞི,1
དགོད་པ,3925
དགོད་བྲོ,2
དགོན་གནས,4
དགོན་གཞི,8
དགོན་པ,2979
དགོན་པ་བ,113
དགོན་ལག,1
དགོན་སྡེ,24
དགོས,12425
དགོས་ཆེད,24
དགོས་དོན,5
དགོས་པ,33803
དགོས་མཁོ,2
དགྱེ་དགུ,1
དགྱེ་བ,147
དགྱེད་པ,14
དགྱེའོ,6
དགྱེས་པ,7302
དགྱེས་པ་རྡོ་རྗེ,335
དགྱེས་སྟོན,1
དགྲ་གཉེན,13
དགྲ་གདོན,1
དགྲ་ཆ,4
དགྲ་ཆོས,4
དགྲ་དམག,1
དགྲ་ནག,18
དགྲ་བགེགས,15
དགྲ་བོ,3822
དགྲ་མགོ,1
དགྲ་ཟླ,16
དགྲ་ལྷ,140
དགྲ་ཤ,1
དགྲ་སྟ,86
དགྲ་སྲི,6
དགྲད་པ,4
དགྲམ་པ,340
དགྲོལ་བ,744
དང་ཁ,8
དང་པོ,36496
དང་བ,1945
དང་ཞེན,1
དང་རུ,1
དང་རུས,1
དངགས,1
དངངས་པ,149
དངན་པ,1
དངར་བ,131
དངུལ,395
དངུལ་ཆུ,242
དངུལ་ཐལ,2
དངུལ་རྡོ,2
དངོ,22
དངོས,2828
དངོས་གྲུབ,169
དངོས་པོ,17341
དངོས་བདག,1
དངོས་བསྟན,6
དངོས་མེད,3
དངོས་འགལ,6
དངོས་རྒྱུ,173
དངོས་སློབ,16
དད་གུས,2
དད་པ,14231
དན,46
དན་ཏ,3
དན་ད,4
དན་རོག,2
དཔག,213
དཔག་པ,2223
དཔག་མེད,138
དཔགས་པ,76
དཔང་པོ,716
དཔང་རྒྱ,2
དཔངས,21
དཔའ,237
དཔའ་བ,1317
དཔའ་བོ,2574
དཔའ་མོ,852
དཔའ་རི,2
དཔར,2
དཔར་མ,1
དཔལ,4459
དཔལ་གཏེར,1
དཔལ་གཡང,1
དཔལ་བེའུ,68
དཔལ་མགོན,9
དཔལ་མཛེས,4
དཔལ་མོ,248
དཔལ་འབར,74
དཔལ་འབྱོར,226
དཔལ་ཡུལ,1
དཔལ་ཡོན,2
དཔལ་ལྡན,164
དཔལ་ལྷ,28
དཔུང,88
དཔུང་གཉེན,5
དཔུང་པ,534
དཔུང་པོ,1
དཔུང་མགོ,28
དཔུང་ཚོགས,1
དཔུང་རྒྱན,17
དཔེ,38387
དཔེ་གཞི,1
དཔེ་ཆ,27
དཔེ་ཆོས,2
དཔེ་བཤད,2
དཔེ་མཛོད,1
དཔེ་མེད,5
དཔེ་ཙམ,1
དཔེ་ཟླ,14
དཔེ་རིས,5
དཔེ་སྒྲོམ,1
དཔེ་སྟོན,2
དཔེན་པ,5
དཔེའུ་རིས,6
དཔོག,45
དཔོགས,20
དཔོང་ས,14
དཔོན་གཡོག,1
དཔོན་པོ,114
དཔོན་མོ,24
དཔོན་སློབ,17
དཔྱ,9
དཔྱ་བ,4
དཔྱང་བ,17
དཔྱངས་པ,70
དཔྱད,654
དཔྱད་ཁྲ,1
དཔྱད་གཞི,64
དཔྱད་པ,5183
དཔྱལ,8
དཔྱས་པ,22
དཔྱི,68
དཔྱི་མགོ,6
དཔྱིད,351
དཔྱིད་ཀ,36
དཔྱིད་ཐིག,3
དཔྱིད་དཔལ,1
དཔྱིད་ཟླ,5
དཔྱིད་ས,2
དཔྱོང་བ,1
དཔྱོངས,1
དཔྱོད,274
དཔྱོད་པ,2970
དཔྱོད་ལྡན,1
དཔྲལ་བ,5735
དབང,1246
དབང་ཆ,4
དབང་ཆེན,25
དབང་ཐང,1
དབང་པོ,15410
དབང་ཕྱུག,1143
དབང་བ,2649
དབང་བཙན,2
དབང་མ,27
དབང་མཆོག,3
དབང་ཟ་བ,1
དབང་ཡོན,1
དབང་རྟུལ,2
དབང་རྣོན,4
དབང་ལག,8
དབང་ལྡན,25
དབང་ཤེས,1
དབད་པ,7
དབབ་པ,3727
དབའ,2
དབལ,190
དབལ་ཚ་བ,1
དབས,2
དབུ,1661
དབུ་གཙོ,2
དབུ་ཅན,16
དབུ་ཆེན,1
དབུ་ཆོས,3
དབུ་ཐོད,10
དབུ་བ,78
དབུ་བླ,14
དབུ་མ,12526
དབུ་མ་པ,2121
དབུ་མཛད,4
དབུ་ཚད,6
དབུ་ཞྭ,80
དབུ་འཕང,2
དབུ་ཡ,7
དབུ་རུ,31
དབུ་རྒྱན,457
དབུ་རྩེ,101
དབུ་ལོ,197
དབུ་སྐྲ,67
དབུག,63
དབུགས,166
དབུགས་དབྱུང,1
དབུབ་པ,31
དབུར་བ,2
དབུལ་པོ,542
དབུལ་ཕོངས,3
དབུལ་བ,3739
དབུས,4779
དབུས་པ,196
དབུས་མ,494
དབུས་རུ,2
དབུས་རྭ,10
དབེན་གནས,4
དབེན་པ,8694
དབེན་ས,24
དབོ,53
དབོ་བ,43
དབོ་ཟླ,56
དབོག,27
དབོན་པོ,94
དབོན་མོ,4
དབོན་སྲས,1
དབྱངས,1528
དབྱངས་གསལ,36
དབྱངས་པ,5
དབྱངས་འཆར,1
དབྱངས་ཡིག,6
དབྱངས་ལྡན་མ,17
དབྱངས་སྒྲོག,4
དབྱར་ཀ,18
དབྱར་ཁ,20
དབྱར་གནས,21
དབྱར་ཆུ,2
དབྱར་ཕྱི་མ,40
དབྱར་མ,1
དབྱར་ཟླ,6
དབྱར་རྔ,20
དབྱར་ས,3
དབྱི,86
དབྱི་གུ,1
དབྱི་བ,63
དབྱི་མོ,3
དབྱིག,216
དབྱིག་གཉེན,97
དབྱིག་གུ,1
དབྱིག་དུག,1
དབྱིག་པ,63
དབྱིག་བཤེས,2
དབྱིངས,2917
དབྱིབས,471
དབྱིས་པ,1
དབྱུ་གུ,54
དབྱུག,81
དབྱུག་པ,797
དབྱུག་བཅོས,2
དབྱུག་ཟླ,33
དབྱུགས,4
དབྱུགས་པ,9
དབྱུང་བ,3235
དབྱེ,3550
དབྱེ་གཞི,265
དབྱེ་བ,13884
དབྱེན,28
དབྱེན་པ,6
དབྱེས,16
དབྲལ་བ,79
དབྲི་བ,63
དབྲོག,35
དབྲོལ,1
དམ་ཁ,4
དམ་ཅན,136
དམ་ཆོས,20
དམ་ཉམས,9
དམ་པ,37280
དམ་པོ,401
དམ་བཅའ,129
དམ་བསྒྲགས,2
དམ་མོ,2
དམ་ཚི,1
དམ་ཚིག,277
དམ་ཡེ,6
དམ་རྒྱ,130
དམ་རྫས,49
དམ་སྲི,138
དམག,52
དམག་དཔོན,25
དམག་ཟོར,2
དམག་ས,1
དམངས,7
དམངས་མ,3
དམངས་མོ,11
དམན་པ,4316
དམན་མ,3
དམན་མོ,29
དམའ་བ,843
དམའ་ས,11
དམར་ཁྲ,16
དམར་ཁྲིད,39
དམར་གཏོར,48
དམར་ངོ,1
དམར་ནག,99
དམར་པོ,7195
དམར་པོ་རི,4
དམར་བ,2265
དམར་བཤལ,1
དམར་མཆོད,2
དམར་མདངས,2
དམར་མོ,715
དམར་འགྱེད,8
དམར་ལྗང,2
དམར་ཤེད,1
དམར་སེར,87
དམར་སྐྱ,131
དམར་སྟོན,15
དམར་སྨུག,22
དམས་པ,68
དམིག,146
དམིག་པ,1
དམིག་བུ,1
དམིགས་པ,29672
དམིགས་མེད,1
དམིགས་ཡུལ,14
དམིགས་རྣམ,8
དམུ,32
དམུ་ཆུ,51
དམུ་འོར,1
དམུ་རྒོད,2
དམུལ་བ,9
དམེ,5
དམེ་བོ,2
དམོད་པ,1213
དམོད་མོ,24
དམྱལ་གནས,1
དམྱལ་བ,7222
དམྱིག,980
དར,416
དར་གོས,2
དར་ཅོག,1
དར་ཆ,5
དར་ཐོད,1
དར་དཀར,4
དར་དཔྱངས,28
དར་པོ,61
དར་བ,1735
དར་བབ,1
དར་བུ,1
དར་མ,200
དར་མདོ,3
དར་ཟབ,42
དར་འཕན,4
དར་འཕྲུ,1
དར་ཡུག,6
དར་ཡོལ,5
དར་རས,6
དར་རྒུད,4
དར་རྒྱས,1
དར་ལ,41
དར་ལམ,2
དར་ལྕེ,2
དར་ལྕོག,2
དར་ཤ,2
དར་ཤམ,1
དར་སྲི,4
དལ,313
དལ་ཁ,2
དལ་བ,812
དལ་བུ,1225
དལ་མ,3
དལ་མོ,5
དལ་འགྲོ,52
དལ་འཛིན,1
དལ་ཡམས,7
དལ་རྒྱུ,8
དལ་རྟེན,1
དལ་སྤྱོད,1
དིག་པ,13
དིང་དིང,1
དིང་རི,49
དིམ་པ,4
དུ་དུ,1
དུ་བ,1328
དུ་མ,12693
དུག,328
དུག་པ,21
དུག་པོ,2
དུག་འཕྲོག,1
དུག་རྨ,1
དུགས,2
དུང,97
དུང་ཁང,1
དུང་ཆེན,147
དུང་ཆོས,18
དུང་ཐལ,1
དུང་དམར,3
དུང་དུང,11
དུང་པ,25
དུང་ཕྱུར,5
དུང་བ,22
དུང་མཁན,3
དུང་འདྲ,4
དུང་འབུད,13
དུང་ལ,1
དུང་སྐྱོང,1
དུངས་པ,13
དུད་ཁ,194
དུད་ཁུ,61
དུད་པ,907
དུད་འགྲོ,2813
དུབ་པ,520
དུམ་དུམ,7
དུམ་པ,154
དུམ་བུ,1814
དུམ་རེ,2
དུར,27
དུར་ཁྲོད,74
དུར་བ,97
དུར་བྱ,35
དུར་བྱིད,14
དུར་ས,24
དུར་སྲི,11
དུལ་བ,1327
དུལ་མ,10
དུས,5070
དུས་གཏོར,3
དུས་གཞན,1
དུས་གསུམ,10
དུས་ཆེན,2
དུས་ཕྱིས,9
དུས་བདག,4
དུས་བཞི,29
དུས་མཁྱེན,5
དུས་ཚིགས,1
དུས་ཚོད,13
དུས་འཁོར,56
དུས་འཛིན,1
དུས་ལྡན,3
དུས་ཤེས,4
དུས་སྔ,11
དུས་སྦྱོར,7
དེ་ག,2
དེ་ཉིད,17
དེ་དག,2
དེ་པ,50
དེ་བ,14322
དེ་ཝ,3
དེ་ལྟ,21
དེ་སྒྲ,1
དེང,44
དེངས,981
དེངས་པ,185
དེད,130
དེད་དཔོན,69
དེད་པ,173
དེད་འདྲེན,1
དེབ,9
དེའུ,4
དེས་པ,198
དོ་གལ,2
དོ་ནུབ,4
དོ་པ,91
དོ་བ,54
དོ་ཟླ,17
དོ་ཡ,1
དོ་ལི,39
དོ་ཤལ,115
དོ་ཧ,207
དོག,166
དོག་པ,280
དོག་པོ,56
དོག་མ,1
དོག་མོ,17
དོག་ལེ,2
དོག་ས,24
དོགས་གཅོད,2
དོགས་གནས,1
དོགས་གཞི,1
དོགས་པ,2029
དོང,22
དོང་ཀ,60
དོང་ག,6
དོང་པ,48
དོང་བ,236
དོང་ཙེ,7
དོང་སྤྲུག,24
དོངས,1
དོངས་པ,2
དོད་ཐུབ,3
དོད་པ,257
དོད་པོ,31
དོན,9045
དོན་པ,35
དོན་པོ,10
དོན་མེད,8
དོན་འགྲེལ,1
དོན་འབྲས,1
དོན་རྩ,2
དོན་ལྡན,5
དོན་སྣོད,3
དོན་སྤྱི,24
དོམ,48
དོམ་མཁྲིས,2
དོར,1641
དོར་བ,2838
དོར་མ,15
དོར་རྟ,2
དོར་སྟབས,5
དོལ,1
དོས,4
དྭ་བ,9
དྭགས་པོ,373
དྭངས་གསལ,4
དྭངས་པ,1325
དྭངས་མ,2150
དྭངས་རྩེ,1
དྲ་བ,1341
དྲ་མ,15
དྲ་མིག,1
དྲག,240
དྲག་གཏུམ,3
དྲག་པ,481
དྲག་པོ,14199
དྲག་བཙན,1
དྲག་མོ,296
དྲག་ཤུལ,16
དྲག་སྒྲུབ,4
དྲག་སྔགས,22
དྲགས་པ,195
དྲང་གཏམ,2
དྲང་ཐིག,4
དྲང་དོན,28
དྲང་པོ,2216
དྲང་བ,2742
དྲང་སྲོང,3
དྲངས་པ,6146
དྲན་གསོ,3
དྲན་པ,14454
དྲན་པོ,8
དྲན་ཤེས,23
དྲལ་བ,158
དྲལ་མ,1
དྲས་པ,45
དྲི,2333
དྲི་ང་བ,9
དྲི་ཆབ,461
དྲི་ཆུ,561
དྲི་ཆེན,154
དྲི་བ,1856
དྲི་བཞོན,1
དྲི་བཟང,4
དྲི་བྲལ,1
དྲི་མ,3826
དྲི་མཆོག,156
དྲི་མེད,40
དྲི་ཞིམ,8
དྲི་ཟ,2717
དྲི་འཛིན,1
དྲི་རོ,37
དྲི་ལན,13
དྲི་ལྡན,1
དྲི་སྣོམ,6
དྲིན,222
དྲིན་ཅན,7
དྲིན་ལན,2
དྲིལ,1656
དྲིལ་ཆེན,1
དྲིལ་བ,906
དྲིལ་བུ,1231
དྲིལ་ལྕེ,1
དྲིལ་སྒྲུབ,16
དྲིས,633
དྲིས་པ,4095
དྲིས་ལན,102
དྲུ་གུ,1
དྲུ་བུ,4
དྲུ་མ,5
དྲུང,129
དྲུང་ཆེན,2
དྲུང་པ,44
དྲུང་པོ,8
དྲུངས,4
དྲུངས་ཕྱུང,3
དྲུད,50
དྲུབ་པ,62
དྲུབས,3
དྲུབས་པ,27
དྲུལ་བ,1
དྲུས,2
དྲུས་པ,9
དྲུས་མ,3
དྲེ,17
དྲེ་བོ,1
དྲེ་མོ,2
དྲེག,58
དྲེག་པ,16
དྲེགས་ཉམས,1
དྲེགས་པ,3194
དྲེད,48
དྲེད་པོ,35
དྲེད་མ,2
དྲེད་མོ,41
དྲེའུ,24
དྲེལ,12
དྲེས་མ,7
དྲོ,340
དྲོ་ཁ,12
དྲོ་བ,846
དྲོ་འཇམ,1
དྲོ་ས,28
དྲོག,2
